Date,Open,High,Low,Close,Volume,OpenInt,Stock
10/28/2016,40.79999924,41.06399918,39.9659996,39.99399948,21400500,0,TSLA
10/31/2016,40.4980011,40.4980011,39.16199875,39.54600143,23461500,0,TSLA
11/1/2016,39.60800171,39.70000076,37.62200165,38.15800095,35300000,0,TSLA
11/2/2016,38.00999832,38.54000092,37.5019989,37.60400009,21267000,0,TSLA
11/3/2016,37.79999924,38.29399872,37.40800095,37.48400116,13265000,0,TSLA
11/4/2016,37.79999924,38.69200134,37.19200134,38.11199951,25730000,0,TSLA
11/7/2016,38.7179985,38.85800171,38.00999832,38.64199829,19350500,0,TSLA
11/8/2016,38.75799942,39.4980011,38.2519989,38.98799896,16338000,0,TSLA
11/9/2016,37.37599945,38.40000153,36.79000092,38.01200104,40865500,0,TSLA
11/10/2016,38.20999908,38.3219986,36.08399963,37.06999969,33751500,0,TSLA
11/11/2016,36.84799957,37.77600098,36.59999847,37.7120018,19942500,0,TSLA
11/14/2016,37.59999847,37.65000153,35.63800049,36.29000092,32761000,0,TSLA
11/15/2016,36.55599976,37.2859993,36.40999985,36.75400162,19510000,0,TSLA
11/16/2016,36.52999878,36.94599915,36.24200058,36.7859993,17172000,0,TSLA
11/17/2016,36.69800186,37.89799881,36.42200089,37.73199844,24435500,0,TSLA
11/18/2016,38.13000107,38.59999847,37,37.00400162,26051500,0,TSLA
11/21/2016,37.00799942,37.77799988,36.88199997,36.90399933,21805000,0,TSLA
11/22/2016,37.16799927,38.29399872,36.74200058,38.23400116,28017000,0,TSLA
11/23/2016,38.12200165,39.12799835,37.79999924,38.62799835,24459500,0,TSLA
11/25/2016,38.72800064,39.44800186,38.72800064,39.33000183,11830500,0,TSLA
11/28/2016,39.09600067,39.86999893,38.90999985,39.22399902,22646000,0,TSLA
11/29/2016,39.11199951,39.34600067,37.90000153,37.91400146,22196500,0,TSLA
11/30/2016,38.20000076,38.37799835,37.5,37.88000107,17735500,0,TSLA
12/1/2016,37.65000153,37.70600128,36.20000076,36.37599945,25632000,0,TSLA
12/2/2016,36.57600021,36.97600174,36,36.29399872,20211500,0,TSLA
12/5/2016,36.5019989,37.77799988,36.5019989,37.36000061,20361000,0,TSLA
12/6/2016,37.10400009,37.31600189,36.5359993,37.16999817,16958000,0,TSLA
12/7/2016,37.22999954,38.68000031,37,38.63000107,27309500,0,TSLA
12/8/2016,38.40999985,38.5,37.90800095,38.45800018,15970500,0,TSLA
12/9/2016,38.17399979,38.76800156,38.16199875,38.43600082,13612500,0,TSLA
12/12/2016,38.56000137,38.88399887,38.23600006,38.48600006,12194500,0,TSLA
12/13/2016,38.63600159,40.25600052,38.59999847,39.63000107,34119500,0,TSLA
12/14/2016,39.7480011,40.59999847,39.35200119,39.73799896,20754500,0,TSLA
12/15/2016,39.68199921,40.14799881,39.47800064,39.51599884,16098000,0,TSLA
12/16/2016,39.61600113,40.51800156,39.52000046,40.4980011,18984500,0,TSLA
12/19/2016,40.4980011,40.88999939,39.9679985,40.54600143,17440500,0,TSLA
12/20/2016,40.61000061,41.79999924,40.5,41.75799942,23445500,0,TSLA
12/21/2016,41.68999863,42.44599915,41.48199844,41.54000092,26038000,0,TSLA
12/22/2016,41.64400101,41.9980011,41.29999924,41.68999863,15555500,0,TSLA
12/23/2016,41.59999847,42.68999863,41.54199982,42.66799927,23352500,0,TSLA
12/27/2016,42.97600174,44.45000076,42.88399887,43.90599823,29578500,0,TSLA
12/28/2016,44.30599976,44.75999832,43.43999863,43.94800186,18912500,0,TSLA
12/29/2016,43.7120018,43.84000015,42.82400131,42.93600082,20225000,0,TSLA
12/30/2016,43.25999832,43.5,42.33599854,42.73799896,23213000,0,TSLA
1/3/2017,42.97200012,44.06600189,42.19200134,43.39799881,29616500,0,TSLA
1/4/2017,42.95000076,45.59999847,42.86199951,45.39799881,56067500,0,TSLA
1/5/2017,45.2840004,45.49599838,44.38999939,45.34999847,29558500,0,TSLA
1/6/2017,45.38600159,46.06200027,45.09000015,45.80199814,27639500,0,TSLA
1/9/2017,45.79399872,46.38399887,45.59999847,46.25600052,19897500,0,TSLA
1/10/2017,46.40000153,46.40000153,45.37799835,45.97399902,18300000,0,TSLA
1/11/2017,45.81399918,45.99599838,45.33599854,45.94599915,18254000,0,TSLA
1/12/2017,45.81200027,46.13999939,45.11600113,45.91799927,18951000,0,TSLA
1/13/2017,46,47.56999969,45.91799927,47.54999924,30465000,0,TSLA
1/17/2017,47.34000015,47.99200058,46.87400055,47.11600113,23087500,0,TSLA
1/18/2017,47.33000183,47.94200134,47.11600113,47.67200089,18845000,0,TSLA
1/19/2017,49.45000076,49.73600006,48.15000153,48.7519989,38661500,0,TSLA
1/20/2017,49.09199905,49.20000076,48.60200119,48.94599915,21021500,0,TSLA
1/23/2017,49.16999817,50.1780014,49.09999847,49.7840004,31314500,0,TSLA
1/24/2017,50,50.95999908,49.93000031,50.92200089,24827500,0,TSLA
1/25/2017,51.4620018,51.69200134,50.36000061,50.89400101,25713000,0,TSLA
1/26/2017,50.85800171,51.14799881,50.15000153,50.5019989,15760500,0,TSLA
1/27/2017,50.27600098,50.59999847,49.70399857,50.59000015,15831500,0,TSLA
1/30/2017,50.50600052,51.05799866,49.41999817,50.12599945,19005500,0,TSLA
1/31/2017,49.84799957,51.1780014,49.54000092,50.38600159,20580500,0,TSLA
2/1/2017,50.61000061,50.63999939,49.81000137,49.84799957,19794000,0,TSLA
2/2/2017,49.66799927,50.48400116,49.54199982,50.31000137,12499000,0,TSLA
2/3/2017,50.38199997,50.43600082,49.93600082,50.26599884,10933500,0,TSLA
2/6/2017,50.20000076,51.56399918,50.12599945,51.55400085,17812500,0,TSLA
2/7/2017,51.63800049,52,51.2840004,51.49599838,21224000,0,TSLA
2/8/2017,51.47000122,52.67200089,51.24000168,52.41600037,19665000,0,TSLA
2/9/2017,53.25,54.23600006,53.22999954,53.84000015,39101000,0,TSLA
2/10/2017,53.95800018,54.18999863,53.22200012,53.84600067,18098500,0,TSLA
2/13/2017,54.14799881,56.15800095,54.10200119,56.11999893,35148000,0,TSLA
2/14/2017,55.80599976,57.47800064,55.72200012,56.19599915,36726000,0,TSLA
2/15/2017,56,56.44800186,55.2879982,55.95199966,24739500,0,TSLA
2/16/2017,55.52000046,56,53.70000076,53.79000092,35386500,0,TSLA
2/17/2017,53.15999985,54.57799911,52.83000183,54.44599915,31285500,0,TSLA
2/21/2017,55.09000015,56.27999878,54.80199814,55.47800064,28383500,0,TSLA
2/22/2017,56.06200027,56.68999863,54.52000046,54.70199966,43775000,0,TSLA
2/23/2017,52.79999924,52.93199921,51.11199951,51.19800186,74576000,0,TSLA
2/24/2017,50.5320015,51.65000153,50.04000092,51.40000153,40858000,0,TSLA
2/27/2017,49.63399887,49.67200089,48.40200043,49.24599838,57304000,0,TSLA
2/28/2017,48.83800125,50.20000076,48.77999878,49.9980011,30390500,0,TSLA
3/1/2017,50.83599854,50.97000122,49.8219986,50.00400162,24047500,0,TSLA
3/2/2017,49.94200134,50.65599823,49.65399933,50.09600067,16759000,0,TSLA
3/3/2017,50.14799881,50.38000107,49.79999924,50.31399918,14597000,0,TSLA
3/6/2017,49.58200073,50.34000015,49.5019989,50.24200058,16777500,0,TSLA
3/7/2017,50.38399887,50.77799988,49.66400146,49.7179985,17297500,0,TSLA
3/8/2017,49.40000153,50.01399994,49.06399918,49.37400055,18626000,0,TSLA
3/9/2017,49.52600098,49.73199844,48.59999847,48.97999954,19396500,0,TSLA
3/10/2017,49.24200058,49.29999924,48.59999847,48.73799896,15331500,0,TSLA
3/13/2017,48.9640007,49.36999893,48.55599976,49.23400116,15113000,0,TSLA
3/14/2017,49.22200012,51.62400055,49.20399857,51.59999847,37992000,0,TSLA
3/15/2017,51.40000153,52.20000076,50.85400009,51.14599991,26654000,0,TSLA
3/16/2017,52.47999954,53.15000153,51.81200027,52.40999985,35661000,0,TSLA
3/17/2017,52.79999924,53.06600189,52.24000168,52.29999924,32487500,0,TSLA
3/20/2017,52.11999893,52.90999985,51.76399994,52.38399887,18071500,0,TSLA
3/21/2017,52.56600189,52.95999908,50.04800034,50.13600159,34543000,0,TSLA
3/22/2017,50.31200027,51.01399994,50.10200119,51.0019989,20296500,0,TSLA
3/23/2017,51.07799911,51.5340004,50.65999985,50.95600128,16601000,0,TSLA
3/24/2017,51.13999939,52.77799988,51.0019989,52.63199997,28236500,0,TSLA
3/27/2017,52.11999893,54.11399841,51.95000076,54.04399872,31154000,0,TSLA
3/28/2017,55.40399933,56.13600159,55,55.49000168,39938000,0,TSLA
3/29/2017,55.66799927,55.91999817,55.10800171,55.47600174,18381000,0,TSLA
3/30/2017,55.60800171,56.40000153,55.44200134,55.58399963,20742000,0,TSLA
3/31/2017,55.74599838,55.93600082,55.26399994,55.65999985,16473000,0,TSLA
4/3/2017,57.38000107,59.79999924,56.91600037,59.70399857,69443000,0,TSLA
4/4/2017,59.37799835,60.9620018,58.90599823,60.74000168,50673000,0,TSLA
4/5/2017,60.40800095,60.97600174,58.84000015,59,39404500,0,TSLA
4/6/2017,59.37599945,60.38800049,58.81999969,59.74000168,27603000,0,TSLA
4/7/2017,59.5,60.5379982,59.43000031,60.50799942,22898000,0,TSLA
4/10/2017,61.83000183,62.74599838,61.74200058,62.47800064,38322500,0,TSLA
4/11/2017,62.67599869,62.69400024,61.09999847,61.74200058,28623000,0,TSLA
4/12/2017,61.26800156,61.68999863,59.26399994,59.36800003,30253500,0,TSLA
4/13/2017,59.34000015,61.47800064,59.06000137,60.79999924,46423000,0,TSLA
4/17/2017,60.54000092,60.79999924,59.73600006,60.2879982,20693500,0,TSLA
4/18/2017,59.93999863,60.16799927,59.58000183,60.04999924,15178500,0,TSLA
4/19/2017,60.49200058,61.32400131,60.42200089,61.10400009,19490000,0,TSLA
4/20/2017,61.30199814,61.83000183,60.04600143,60.5019989,30747000,0,TSLA
4/21/2017,60.40000153,61.27999878,60.08399963,61.11999893,22549000,0,TSLA
4/24/2017,61.84400177,62.11000061,61.20399857,61.60599899,25417500,0,TSLA
4/25/2017,61.59999847,62.79600143,61.17200089,62.75799942,33688500,0,TSLA
4/26/2017,62.47399902,62.90000153,61.79999924,62.0340004,23475000,0,TSLA
4/27/2017,62.33800125,62.61800003,61.5,61.72600174,17343000,0,TSLA
4/28/2017,61.9659996,62.95999908,61.59999847,62.81399918,22527500,0,TSLA
5/1/2017,62.97600174,65.44999695,62.9620018,64.56600189,44148000,0,TSLA
5/2/2017,64.80000305,65.53199768,63.31200027,63.77799988,26914000,0,TSLA
5/3/2017,63.5340004,64.30599976,62.09000015,62.20399857,35667000,0,TSLA
5/4/2017,61.48799896,61.55400085,58.15200043,59.09199905,70760000,0,TSLA
5/5/2017,59.59999847,61.70999908,59.36000061,61.66999817,40886500,0,TSLA
5/8/2017,62.18000031,62.75799942,61.16400146,61.43799973,35032500,0,TSLA
5/9/2017,61.87599945,64.39800262,61.81999969,64.2519989,48382500,0,TSLA
5/10/2017,64.31199646,65.09999847,63.62400055,65.04399872,28708000,0,TSLA
5/11/2017,64.68000031,65.19999695,63.91999817,64.62000275,23769000,0,TSLA
5/12/2017,65.09600067,65.40000153,64.30599976,64.96199799,20608000,0,TSLA
5/15/2017,63.67599869,64.04000092,62.50600052,63.17599869,38110000,0,TSLA
5/16/2017,63.51800156,64.01200104,63.02799988,63.40200043,20762500,0,TSLA
5/17/2017,62.87799835,62.92599869,61.09999847,61.22200012,33559500,0,TSLA
5/18/2017,61.40000153,62.7879982,61.06200027,62.61199951,28269000,0,TSLA
5/19/2017,63.09999847,63.29999924,62.04000092,62.16600037,23438000,0,TSLA
5/22/2017,62.56000137,62.87400055,61.36000061,62.06999969,21646000,0,TSLA
5/23/2017,62.09199905,62.14599991,60.69599915,60.77199936,21592000,0,TSLA
5/24/2017,61.30199814,62.20000076,61.08000183,62.04399872,25166500,0,TSLA
5/25/2017,62.20399857,63.39400101,61.56200027,63.36600113,25070000,0,TSLA
5/26/2017,63.45600128,65.09799957,63.26200104,65.02799988,39011000,0,TSLA
5/30/2017,65.19999695,67.2559967,65.15200043,67.01999664,38914500,0,TSLA
5/31/2017,67.53800201,68.57800293,67.03199768,68.20200348,49817000,0,TSLA
6/1/2017,68.80000305,68.97599792,67.45800018,68.0739975,38040000,0,TSLA
6/2/2017,67.95400238,68.5759964,67.18599701,67.97000122,27951000,0,TSLA
6/5/2017,67.69999695,69.68800354,66.84200287,69.46399689,33922000,0,TSLA
6/6/2017,68.94000244,71.89800262,67.9940033,70.56999969,55434000,0,TSLA
6/7/2017,71.26799774,72.09999847,71.02799988,71.93000031,46990000,0,TSLA
6/8/2017,72.75,74.37999725,72.04399872,74,45307500,0,TSLA
6/9/2017,74.88400269,75.37400055,70.95999908,71.46399689,86307000,0,TSLA
6/12/2017,71.59799957,72.90000153,70.12400055,71.80200195,52588500,0,TSLA
6/13/2017,73.52400208,75.19999695,73.3219986,75.19000244,59039500,0,TSLA
6/14/2017,76.21800232,76.84999847,75.26200104,76.13200378,64092000,0,TSLA
6/15/2017,74.5,75.09200287,73.29799652,75.06800079,52132500,0,TSLA
6/16/2017,75.59600067,75.60199738,74.01999664,74.27999878,33655000,0,TSLA
6/19/2017,75,75.33999634,73.55999756,73.95999908,32746500,0,TSLA
6/20/2017,75.33399963,75.77600098,73.94599915,74.44799805,37193500,0,TSLA
6/21/2017,74.87000275,75.39800262,73.60399628,75.27999878,24616000,0,TSLA
6/22/2017,75.59799957,77,74.71399689,76.52200317,37649000,0,TSLA
6/23/2017,76.48999786,77.39800262,75.87000275,76.69000244,32229000,0,TSLA
6/26/2017,77.33799744,77.38999939,74.62000275,75.4980011,33020500,0,TSLA
6/27/2017,75.27999878,75.27999878,72.40399933,72.47399902,34982000,0,TSLA
6/28/2017,73.33599854,74.34799957,72.5039978,74.2480011,31512500,0,TSLA
6/29/2017,74.12200165,74.19999695,70.81999969,72.15000153,41105000,0,TSLA
6/30/2017,72.74199677,73.35399628,71.9240036,72.3219986,29242500,0,TSLA
7/3/2017,74.04799652,74.26999664,70.30000305,70.52400208,31527000,0,TSLA
7/5/2017,69.44000244,69.44799805,65.26599884,65.41799927,85233500,0,TSLA
7/6/2017,63.45199966,64.15799713,61.25999832,61.76599884,96622500,0,TSLA
7/7/2017,62.70000076,63.40000153,61.47600174,62.64400101,70884500,0,TSLA
7/10/2017,62.58000183,63.58800125,60.62599945,63.20999908,69104500,0,TSLA
7/11/2017,63.20000076,65.45600128,62.86000061,65.44400024,57797000,0,TSLA
7/12/2017,66.08000183,66.62000275,64.90000153,65.90399933,51730500,0,TSLA
7/13/2017,66.02200317,66.31999969,63.99399948,64.68199921,42972500,0,TSLA
7/14/2017,64.63800049,65.68399811,64.2440033,65.55599976,28126000,0,TSLA
7/17/2017,65.10800171,65.41999817,62.68999863,63.91400146,49384500,0,TSLA
7/18/2017,63.5,65.8259964,63.13199997,65.64800262,31868500,0,TSLA
7/19/2017,65.64600372,66.33000183,64.64399719,65.05200195,31785000,0,TSLA
7/20/2017,65.37999725,66.04399872,64.83999634,65.98400116,25831000,0,TSLA
7/21/2017,65.89199829,66.2519989,65.16000366,65.68000031,24508000,0,TSLA
7/24/2017,66.04799652,68.68000031,66.0019989,68.5039978,43185500,0,TSLA
7/25/2017,69,69.12000275,66.83000183,67.91999817,34946000,0,TSLA
7/26/2017,68.0719986,69.09999847,67.62400055,68.76999664,24104000,0,TSLA
7/27/2017,69.19999695,69.5,65.25800323,66.89199829,41512000,0,TSLA
7/28/2017,67.37799835,67.91999817,66.5019989,67.01399994,24402000,0,TSLA
7/31/2017,67.09999847,68.29799652,64.20800018,64.69400024,42675500,0,TSLA
8/1/2017,64.59999847,64.88999939,63.22600174,63.91400146,41515500,0,TSLA
8/2/2017,63.7879982,65.4240036,62.24399948,65.1780014,65457500,0,TSLA
8/3/2017,69.06600189,70,68.62999725,69.41799927,67675000,0,TSLA
8/4/2017,69.40000153,71.45400238,68.66000366,71.38200378,46344500,0,TSLA
8/7/2017,71.47000122,71.89600372,70.55000305,71.03399658,31622500,0,TSLA
8/8/2017,71.5059967,73.71600342,71.48000336,73.04399872,37249000,0,TSLA
8/9/2017,72.19999695,74,71.79000092,72.70600128,34460500,0,TSLA
8/10/2017,72.31999969,73.33000183,70.93199921,71.08000183,35464500,0,TSLA
8/11/2017,71.39399719,72.2519989,70.72399902,71.5739975,21829000,0,TSLA
8/14/2017,72.9260025,73.53199768,72.51999664,72.76000214,22596000,0,TSLA
8/15/2017,73.04000092,73.09799957,71.87400055,72.46600342,15425500,0,TSLA
8/16/2017,72.59999847,73.30000305,72.5039978,72.58200073,17069000,0,TSLA
8/17/2017,72.24199677,72.66000366,70.31800079,70.38400269,25138500,0,TSLA
8/18/2017,70.58200073,70.80000305,69.16000366,69.49199677,27041000,0,TSLA
8/21/2017,69.16400146,69.16400146,66.37000275,67.5719986,32477000,0,TSLA
8/22/2017,68.22599792,68.44799805,67.47399902,68.26999664,21610000,0,TSLA
8/23/2017,67.79799652,70.69799805,67.66000366,70.55400085,24772500,0,TSLA
8/24/2017,70.5039978,71.33200073,69.94799805,70.58599854,22923500,0,TSLA
8/25/2017,70.84799957,71.13800049,69.45999908,69.61000061,17420000,0,TSLA
8/28/2017,69.45600128,69.47000122,67.94400024,69.13200378,18820000,0,TSLA
8/29/2017,67.89600372,69.80999756,67.75,69.47200012,20368500,0,TSLA
8/30/2017,69.93399811,70.69400024,69.40000153,70.63600159,17064500,0,TSLA
8/31/2017,70.70999908,71.68800354,70.56400299,71.18000031,20364000,0,TSLA
9/1/2017,71.22399902,71.51799774,70.73799896,71.08000183,15247500,0,TSLA
9/5/2017,70.76000214,71.09799957,69.1780014,69.91799927,19175500,0,TSLA
9/6/2017,69.90000153,70.19599915,68.31199646,68.90599823,20457000,0,TSLA
9/7/2017,69.19599915,70.4960022,68.69000244,70.12200165,21196000,0,TSLA
9/8/2017,69.79799652,69.95600128,68.45999908,68.68000031,16317500,0,TSLA
9/11/2017,70.26999664,72.74199677,70,72.73799896,38335500,0,TSLA
9/12/2017,72.89800262,73.7519989,72.08000183,72.55000305,29864500,0,TSLA
9/13/2017,72.76399994,73.61399841,71.91799927,73.2460022,20926000,0,TSLA
9/14/2017,72.86599731,75.59200287,72.52600098,75.52799988,36012500,0,TSLA
9/15/2017,74.90200043,76,74.54000092,75.96199799,27102500,0,TSLA
9/18/2017,76.05000305,77.92199707,75.53600311,77,35940000,0,TSLA
9/19/2017,76,76.47799683,74.71399689,75.01999664,32259500,0,TSLA
9/20/2017,74.59999847,75.65000153,74.21399689,74.78199768,24595500,0,TSLA
9/21/2017,74.98000336,75.36599731,72.90200043,73.29599762,23091000,0,TSLA
9/22/2017,73.29799652,73.98000336,70.1760025,70.21800232,40797000,0,TSLA
9/25/2017,70.62999725,71.4940033,68.5759964,68.9980011,38029500,0,TSLA
9/26/2017,70.18599701,70.2480011,68.18000031,69.05000305,35781500,0,TSLA
9/27/2017,69.98000336,70.29799652,68.09999847,68.19400024,30301500,0,TSLA
9/28/2017,67.97599792,68.55000305,67.08000183,67.91999817,26598000,0,TSLA
9/29/2017,68.37200165,68.93599701,67.72000122,68.22000122,25535500,0,TSLA
10/2/2017,68.5039978,68.73999786,67.10199738,68.30599976,26434000,0,TSLA
10/3/2017,67.18000031,69.70999908,66.2559967,69.62799835,50768000,0,TSLA
10/4/2017,70.25,71.72399902,69.91999817,71.0019989,40817500,0,TSLA
10/5/2017,71.19999695,71.48799896,70.26999664,71.06600189,20858500,0,TSLA
10/6/2017,70.62000275,72.01999664,70.44999695,71.37599945,21487500,0,TSLA
10/9/2017,69.93000031,70.34999847,68.53399658,68.58799744,37468500,0,TSLA
10/10/2017,69.36000061,71.12599945,69.10600281,71.11799622,34892500,0,TSLA
10/11/2017,70.77799988,71.51999664,70.23000336,70.91999817,22504000,0,TSLA
10/12/2017,70.58999634,71.95600128,70.52799988,71.13600159,20435000,0,TSLA
10/13/2017,71.39600372,71.69799805,70.73600006,71.11399841,17702500,0,TSLA
10/16/2017,70.7519989,70.89600372,69.43199921,70.12000275,26877500,0,TSLA
10/17/2017,70.18199921,71.2440033,70.01399994,71.15000153,16466500,0,TSLA
10/18/2017,71.19400024,72.59999847,70.8259964,71.93000031,24695500,0,TSLA
10/19/2017,71.11199951,71.43000031,69.63999939,70.36199951,25309000,0,TSLA
10/20/2017,70.53800201,70.91000366,68.86799622,69.01999664,24652000,0,TSLA
10/23/2017,69.97599792,69.98999786,67.25,67.40399933,28736500,0,TSLA
10/24/2017,67.76000214,68.55999756,67.23200226,67.46800232,22458500,0,TSLA
10/25/2017,67.33999634,67.5,64.71199799,65.16799927,42970500,0,TSLA
10/26/2017,65.55599976,66.04599762,64.63999939,65.23400116,25117500,0,TSLA
10/27/2017,63.95000076,64.91799927,63.33200073,64.1740036,34898500,0,TSLA
10/30/2017,63.83599854,64.7559967,63.45000076,64.01599884,21272000,0,TSLA
10/31/2017,64.04599762,66.38999939,64.03600311,66.30599976,28361500,0,TSLA
11/1/2017,66.44999695,66.52200317,64.05200195,64.21600342,42286500,0,TSLA
11/2/2017,60.02600098,61.73799896,58.52600098,59.85200119,98957000,0,TSLA
11/3/2017,59.90000153,61.25,59.02600098,61.2179985,44470000,0,TSLA
11/6/2017,61.40000153,61.5,59.80199814,60.55599976,32430000,0,TSLA
11/7/2017,60.20399857,61.29999924,60.00600052,61.20999908,26471500,0,TSLA
11/8/2017,61.09999847,61.37799835,60.25999832,60.87799835,23626500,0,TSLA
11/9/2017,60.5,60.89199829,59.25999832,60.59799957,27235500,0,TSLA
11/10/2017,60.5,61.67200089,60.36999893,60.59799957,23127000,0,TSLA
11/13/2017,60.02600098,63.36000061,59.8219986,63.08000183,37924500,0,TSLA
11/14/2017,63,63.27000046,61.38000107,61.74000168,28380500,0,TSLA
11/15/2017,61.20199966,62.4980011,60.29999924,62.25999832,29893500,0,TSLA
11/16/2017,62.79800034,63.62799835,62.25999832,62.5,29110500,0,TSLA
11/17/2017,65.13400269,65.33399963,62.63000107,63.00999832,68675500,0,TSLA
11/20/2017,62.75799942,63.09999847,60.95000076,61.7480011,41238500,0,TSLA
11/21/2017,62.17200089,63.64599991,61.74200058,63.56200027,36306500,0,TSLA
11/22/2017,63.35400009,63.48400116,62.36800003,62.52000046,24588000,0,TSLA
11/24/2017,62.75799942,63.2820015,62.20000076,63.11000061,16220500,0,TSLA
11/27/2017,62.65000153,63.4679985,61.90200043,63.36199951,22779500,0,TSLA
11/28/2017,63.27199936,64,62.7840004,63.50999832,24747500,0,TSLA
11/29/2017,63.45999908,63.59999847,60.24599838,61.50799942,43837000,0,TSLA
11/30/2017,61.7120018,62.13999939,60.90800095,61.77000046,21758000,0,TSLA
12/1/2017,61.08800125,62.06399918,61.00999832,61.30599976,21464500,0,TSLA
12/4/2017,61.29999924,61.65399933,60.12200165,61.04000092,29175500,0,TSLA
12/5/2017,60.40000153,61.59999847,60.20000076,60.74000168,23232500,0,TSLA
12/6/2017,60.02000046,62.6780014,60,62.65200043,35976500,0,TSLA
12/7/2017,62.40000153,63.72600174,62.20999908,62.2480011,23903000,0,TSLA
12/8/2017,62.91999817,63.39599991,62.2519989,63.02600098,17342500,0,TSLA
12/11/2017,62.92599869,65.80200195,62.75,65.78199768,39690000,0,TSLA
12/12/2017,66.08999634,68.28800201,66.0059967,68.20600128,43666000,0,TSLA
12/13/2017,68.18599701,68.84400177,67.30000305,67.80599976,31107500,0,TSLA
12/14/2017,68.20200348,69.48799896,67.37999725,67.57800293,28999500,0,TSLA
12/15/2017,68.40799713,68.77999878,67.15200043,68.69000244,34666000,0,TSLA
12/18/2017,68.98000336,69.34600067,67.51599884,67.77400208,27381000,0,TSLA
12/19/2017,68.05200195,68.29799652,66.05999756,66.22000122,34125000,0,TSLA
12/20/2017,66.53800201,66.62000275,65.00800323,65.79599762,29769000,0,TSLA
12/21/2017,65.91799927,66.7480011,65.44200134,66.33200073,21926000,0,TSLA
12/22/2017,65.90200043,66.18399811,64.96399689,65.04000092,21079000,0,TSLA
12/26/2017,64.76599884,64.78800201,63.31600189,63.45800018,21892000,0,TSLA
12/27/2017,63.20000076,63.5359993,62.15000153,62.32799911,23560500,0,TSLA
12/28/2017,62.34999847,63.16400146,61.90800095,63.0719986,21581500,0,TSLA
12/29/2017,63.23600006,63.2820015,62,62.27000046,18886000,0,TSLA
1/2/2018,62.40000153,64.42199707,62.20000076,64.10600281,21761000,0,TSLA
1/3/2018,64.19999695,65.05000305,63.11000061,63.45000076,22607500,0,TSLA
1/4/2018,62.57400131,63.70999908,61.13600159,62.92399979,49731500,0,TSLA
1/5/2018,63.32400131,63.44800186,62.40000153,63.31600189,22956000,0,TSLA
1/8/2018,63.20000076,67.40399933,63.09999847,67.28199768,49297000,0,TSLA
1/9/2018,67.03199768,67.76000214,65.48000336,66.73799896,35733000,0,TSLA
1/10/2018,66.44000244,67.40000153,66,66.95999908,21549500,0,TSLA
1/11/2018,67.04799652,68.96199799,66.65200043,67.58999634,33227500,0,TSLA
1/12/2018,67.72599792,68.08200073,66.73400116,67.2440033,24125500,0,TSLA
1/16/2018,67.50800323,69,66.95999908,68.01200104,32371500,0,TSLA
1/17/2018,68.09400177,69.80000305,67.94999695,69.43199921,35517500,0,TSLA
1/18/2018,69.13400269,70.45999908,68.7480011,68.91400146,28429000,0,TSLA
1/19/2018,69,70.11799622,68.51999664,70.0039978,24441500,0,TSLA
1/22/2018,69.87999725,71.56600189,69.83999634,70.31199646,31052000,0,TSLA
1/23/2018,72,72.09999847,70.19999695,70.55799866,27327000,0,TSLA
1/24/2018,70.91600037,70.94999695,68.70400238,69.1780014,26437500,0,TSLA
1/25/2018,69.65399933,69.83999634,67.27999878,67.52799988,33701500,0,TSLA
1/26/2018,68.30000305,68.80000305,67.14199829,68.56999969,22697000,0,TSLA
1/29/2018,67.97000122,70.16999817,67.65599823,69.90599823,23735500,0,TSLA
1/30/2018,69.02799988,69.65399933,68.43399811,69.16400146,23588500,0,TSLA
1/31/2018,69.5019989,71.23799896,69.03800201,70.86199951,31070500,0,TSLA
2/1/2018,70.19999695,71.93199921,69.72599792,69.84999847,20988500,0,TSLA
2/2/2018,69.68800354,70.38999939,68.10199738,68.75,18524000,0,TSLA
2/5/2018,67.59400177,68.89399719,66.59999847,66.62599945,22320500,0,TSLA
2/6/2018,65.04199982,67.2440033,64.69999695,66.79399872,25442000,0,TSLA
2/7/2018,67.79799652,69.19999695,67.13200378,69,34846000,0,TSLA
2/8/2018,68.66200256,69.72399902,62.91999817,63.04600143,51573000,0,TSLA
2/9/2018,63.98600006,64.19599915,58.95199966,62.08399963,64668500,0,TSLA
2/12/2018,63.22600174,63.61600113,61.25,63.14599991,31139000,0,TSLA
2/13/2018,63.00400162,64.83799744,62.5019989,64.73200226,22801000,0,TSLA
2/14/2018,64.16799927,65.23400116,63.70399857,64.46199799,19753500,0,TSLA
2/15/2018,64.90000153,66.8239975,64.48000336,66.81400299,29564500,0,TSLA
2/16/2018,66.5,68.62400055,66.32800293,67.09799957,28213000,0,TSLA
2/20/2018,66.89399719,68.16799927,66.30000305,66.95400238,20047000,0,TSLA
2/21/2018,67.20600128,67.93800354,66.63400269,66.66000366,16098000,0,TSLA
2/22/2018,67.10600281,69.48799896,66.94999695,69.23400116,34849000,0,TSLA
2/23/2018,69.56600189,70.9980011,69.41999817,70.41000366,29087000,0,TSLA
2/26/2018,70.69999695,71.80000305,70.47200012,71.48400116,21700000,0,TSLA
2/27/2018,71.25,71.9980011,70.0019989,70.19799805,23987000,0,TSLA
2/28/2018,70.51399994,71.04799652,68.44400024,68.61199951,30348500,0,TSLA
3/1/2018,69.0019989,69.73400116,66.01399994,66.18599701,34428000,0,TSLA
